Date,Day,Meal_Type,Headcount,Weather,Is_Exam,Is_Holiday,Food_Prepared,Food_Consumed
2025-03-15,Saturday,Lunch,259,Sunny,0,1,137.83,118.28
2025-03-15,Saturday,Dinner,205,Sunny,0,1,110.22,102.99
2025-03-16,Sunday,Breakfast,182,Sunny,0,1,49.5,46.65
2025-03-16,Sunday,Lunch,197,Sunny,0,1,87.56,81.17
2025-03-16,Sunday,Dinner,262,Sunny,0,1,149.56,135.02
2025-03-17,Monday,Breakfast,427,Sunny,0,0,118.71,100.85
2025-03-17,Monday,Lunch,415,Rainy,0,0,219.47,183.24
2025-03-17,Monday,Dinner,434,Cold,0,0,243.96,217.62
2025-03-18,Tuesday,Breakfast,433,Rainy,0,0,129.97,118.3
2025-03-18,Tuesday,Lunch,436,Sunny,0,0,213.23,197.99
2025-03-18,Tuesday,Dinner,405,Cold,0,0,215.43,188.17
2025-03-19,Wednesday,Breakfast,422,Sunny,0,0,115.52,101.83
2025-03-19,Wednesday,Lunch,395,Rainy,0,0,210.53,194.54
2025-03-19,Wednesday,Dinner,395,Sunny,0,0,226.41,207.29
2025-03-20,Thursday,Breakfast,383,Sunny,0,0,115.85,104.49
2025-03-20,Thursday,Lunch,410,Cold,0,0,221.94,191.68
2025-03-20,Thursday,Dinner,420,Cold,0,0,258.08,217.93
2025-03-21,Friday,Breakfast,429,Rainy,0,0,112.56,102.75
2025-03-21,Friday,Lunch,435,Sunny,0,0,215.53,198.21
2025-03-21,Friday,Dinner,437,Sunny,0,0,265.6,232.9
2025-03-22,Saturday,Breakfast,196,Sunny,0,1,51.49,46.87
2025-03-22,Saturday,Lunch,211,Sunny,0,1,109.88,104.18
2025-03-22,Saturday,Dinner,239,Sunny,0,1,135.71,122.99
2025-03-23,Sunday,Breakfast,240,Rainy,0,1,66.47,62.29
2025-03-23,Sunday,Lunch,239,Sunny,0,1,108.34,97.41
2025-03-23,Sunday,Dinner,219,Sunny,0,1,124.97,113.99
2025-03-24,Monday,Breakfast,403,Sunny,0,0,118.64,104.51
2025-03-24,Monday,Lunch,406,Rainy,0,0,206.23,184.07
2025-03-24,Monday,Dinner,417,Sunny,0,0,235.25,215.17
2025-03-25,Tuesday,Breakfast,392,Sunny,0,0,118.96,100.73
2025-03-25,Tuesday,Lunch,410,Sunny,0,0,227.89,193.97
2025-03-25,Tuesday,Dinner,441,Sunny,0,0,248.78,236.41
2025-03-26,Wednesday,Breakfast,389,Sunny,0,0,107.52,101.39
2025-03-26,Wednesday,Lunch,416,Sunny,0,0,212.63,180.11
2025-03-26,Wednesday,Dinner,394,Sunny,0,0,219.14,207.8
2025-03-27,Thursday,Breakfast,427,Rainy,0,0,137.02,115.98
2025-03-27,Thursday,Lunch,404,Sunny,0,0,181.19,166.43
2025-03-27,Thursday,Dinner,388,Sunny,0,0,229.85,208.56
2025-03-28,Friday,Breakfast,420,Sunny,0,0,124.49,104.14
2025-03-28,Friday,Lunch,402,Sunny,0,0,188.54,178.01
2025-03-28,Friday,Dinner,415,Rainy,0,0,202.38,190.85
2025-03-29,Saturday,Breakfast,193,Rainy,0,1,57.2,50.41
2025-03-29,Saturday,Lunch,222,Rainy,0,1,123.31,105.23
2025-03-29,Saturday,Dinner,253,Sunny,0,1,147.98,125.44
2025-03-30,Sunday,Breakfast,263,Sunny,0,1,71.45,59.85
2025-03-30,Sunday,Lunch,204,Rainy,0,1,95.85,89.76
2025-03-30,Sunday,Dinner,187,Sunny,0,1,99.77,88.82
2025-03-31,Monday,Breakfast,429,Cold,0,0,119.54,106.0
2025-03-31,Monday,Lunch,417,Sunny,0,0,197.98,188.32
2025-03-31,Monday,Dinner,382,Sunny,0,0,203.16,175.78
2025-04-01,Tuesday,Breakfast,435,Rainy,1,0,141.26,118.07
2025-04-01,Tuesday,Lunch,489,Sunny,1,0,237.31,220.48
2025-04-01,Tuesday,Dinner,479,Rainy,1,0,285.81,256.33
2025-04-02,Wednesday,Breakfast,476,Sunny,1,0,125.67,108.06
2025-04-02,Wednesday,Lunch,452,Cold,1,0,220.37,187.02
2025-04-02,Wednesday,Dinner,455,Rainy,1,0,287.27,241.93
2025-04-03,Thursday,Breakfast,442,Cold,1,0,109.2,102.8
2025-04-03,Thursday,Lunch,452,Rainy,1,0,237.6,202.32
2025-04-03,Thursday,Dinner,474,Sunny,1,0,273.55,258.28
2025-04-04,Friday,Breakfast,487,Sunny,1,0,135.55,121.75
2025-04-04,Friday,Lunch,433,Sunny,1,0,197.62,182.88
2025-04-04,Friday,Dinner,434,Sunny,1,0,261.05,229.93
2025-04-05,Saturday,Breakfast,286,Sunny,1,1,85.35,74.21
2025-04-05,Saturday,Lunch,242,Sunny,1,1,117.34,99.53
2025-04-05,Saturday,Dinner,275,Sunny,1,1,152.39,144.87
2025-04-06,Sunday,Breakfast,218,Sunny,1,1,66.95,57.55
2025-04-06,Sunday,Lunch,278,Sunny,1,1,144.62,125.13
2025-04-06,Sunday,Dinner,212,Sunny,1,1,104.68,97.18
2025-04-07,Monday,Breakfast,455,Sunny,1,0,113.91,105.69
2025-04-07,Monday,Lunch,435,Sunny,1,0,205.26,185.04
2025-04-07,Monday,Dinner,468,Sunny,1,0,285.91,246.92
2025-04-08,Tuesday,Breakfast,430,Sunny,1,0,122.8,115.63
2025-04-08,Tuesday,Lunch,431,Sunny,1,0,226.25,198.93
2025-04-08,Tuesday,Dinner,493,Rainy,1,0,267.7,242.1
2025-04-09,Wednesday,Breakfast,442,Sunny,1,0,109.66,102.5
2025-04-09,Wednesday,Lunch,429,Sunny,1,0,221.64,185.59
2025-04-09,Wednesday,Dinner,463,Cold,1,0,252.37,225.6
2025-04-10,Thursday,Breakfast,444,Sunny,1,0,122.85,103.08
2025-04-10,Thursday,Lunch,493,Sunny,1,0,229.77,206.34
2025-04-10,Thursday,Dinner,434,Sunny,1,0,224.7,200.9
2025-04-11,Friday,Breakfast,440,Sunny,1,0,112.61,101.07
2025-04-11,Friday,Lunch,492,Sunny,1,0,280.08,238.07
2025-04-11,Friday,Dinner,490,Rainy,1,0,297.95,252.82
2025-04-12,Saturday,Breakfast,204,Sunny,1,1,65.25,55.99
2025-04-12,Saturday,Lunch,292,Rainy,1,1,163.28,141.25
2025-04-12,Saturday,Dinner,272,Sunny,1,1,173.18,147.54
2025-04-13,Sunday,Breakfast,280,Sunny,1,1,70.98,67.26
2025-04-13,Sunday,Lunch,290,Sunny,1,1,134.29,125.23
2025-04-13,Sunday,Dinner,279,Rainy,1,1,170.03,148.27
2025-04-14,Monday,Breakfast,447,Sunny,1,0,118.41,100.77
2025-04-14,Monday,Lunch,426,Sunny,1,0,216.61,191.86
2025-04-14,Monday,Dinner,489,Sunny,1,0,272.78,257.87
2025-04-15,Tuesday,Breakfast,423,Sunny,1,0,112.76,96.51
2025-04-15,Tuesday,Lunch,459,Sunny,1,0,214.19,187.57
2025-04-15,Tuesday,Dinner,479,Sunny,1,0,283.26,242.11
2025-04-16,Wednesday,Breakfast,465,Sunny,1,0,136.03,118.88
2025-04-16,Wednesday,Lunch,475,Sunny,1,0,252.42,233.81
2025-04-16,Wednesday,Dinner,490,Sunny,1,0,269.88,253.43
2025-04-17,Thursday,Breakfast,448,Rainy,1,0,123.16,116.63
2025-04-17,Thursday,Lunch,460,Sunny,1,0,269.53,227.53
2025-04-17,Thursday,Dinner,421,Rainy,1,0,251.67,228.16
2025-04-18,Friday,Breakfast,474,Sunny,1,0,134.53,122.18
2025-04-18,Friday,Lunch,444,Sunny,1,0,218.07,185.64
2025-04-18,Friday,Dinner,446,Sunny,1,0,270.52,240.57
2025-04-19,Saturday,Breakfast,250,Cold,1,1,72.41,67.33
2025-04-19,Saturday,Lunch,244,Cold,1,1,118.31,107.0
2025-04-19,Saturday,Dinner,216,Sunny,1,1,131.92,113.19
2025-04-20,Sunday,Breakfast,293,Rainy,1,1,73.38,69.49
2025-04-20,Sunday,Lunch,294,Sunny,1,1,150.99,127.32
2025-04-20,Sunday,Dinner,255,Sunny,1,1,164.77,137.42
2025-04-21,Monday,Breakfast,426,Rainy,1,0,117.57,104.17
2025-04-21,Monday,Lunch,488,Cold,1,0,226.29,209.15
2025-04-21,Monday,Dinner,425,Sunny,1,0,213.27,191.83
2025-04-22,Tuesday,Breakfast,425,Sunny,1,0,113.38,96.47
2025-04-22,Tuesday,Lunch,435,Sunny,1,0,244.29,210.24
2025-04-22,Tuesday,Dinner,436,Sunny,1,0,252.1,227.4
2025-04-23,Wednesday,Breakfast,477,Sunny,1,0,129.18,115.58
2025-04-23,Wednesday,Lunch,476,Cold,1,0,219.98,194.91
2025-04-23,Wednesday,Dinner,422,Sunny,1,0,250.95,227.26
2025-04-24,Thursday,Breakfast,489,Sunny,1,0,154.6,132.87
2025-04-24,Thursday,Lunch,427,Sunny,1,0,202.28,188.08
2025-04-24,Thursday,Dinner,456,Sunny,1,0,277.44,248.81
2025-04-25,Friday,Breakfast,478,Cold,1,0,138.96,128.51
2025-04-25,Friday,Lunch,456,Sunny,1,0,222.03,201.09
2025-04-25,Friday,Dinner,481,Sunny,1,0,289.33,241.64
2025-04-26,Saturday,Breakfast,203,Sunny,1,1,57.42,53.53
2025-04-26,Saturday,Lunch,258,Sunny,1,1,136.98,124.63
2025-04-26,Saturday,Dinner,229,Sunny,1,1,117.2,107.25
2025-04-27,Sunday,Breakfast,238,Sunny,1,1,68.17,59.8
2025-04-27,Sunday,Lunch,254,Sunny,1,1,117.49,109.91
2025-04-27,Sunday,Dinner,272,Rainy,1,1,143.76,129.39
2025-04-28,Monday,Breakfast,457,Sunny,1,0,124.52,117.89
2025-04-28,Monday,Lunch,474,Sunny,1,0,248.86,211.95
2025-04-28,Monday,Dinner,453,Sunny,1,0,294.04,248.47
2025-04-29,Tuesday,Breakfast,477,Sunny,1,0,133.07,111.71
2025-04-29,Tuesday,Lunch,459,Rainy,1,0,220.09,200.03
2025-04-29,Tuesday,Dinner,493,Sunny,1,0,247.77,228.79
2025-04-30,Wednesday,Breakfast,456,Sunny,1,0,125.92,113.15
2025-04-30,Wednesday,Lunch,478,Sunny,1,0,254.05,235.86
2025-04-30,Wednesday,Dinner,464,Sunny,1,0,291.23,242.85
2025-05-01,Thursday,Breakfast,437,Sunny,0,0,128.01,108.92
2025-05-01,Thursday,Lunch,445,Cold,0,0,235.06,196.11
2025-05-01,Thursday,Dinner,393,Sunny,0,0,196.72,180.35
2025-05-02,Friday,Breakfast,434,Rainy,0,0,131.12,114.55
2025-05-02,Friday,Lunch,417,Rainy,0,0,215.89,183.55
2025-05-02,Friday,Dinner,428,Sunny,0,0,254.94,215.54
2025-05-03,Saturday,Breakfast,202,Sunny,0,1,59.9,53.3
2025-05-03,Saturday,Lunch,260,Sunny,0,1,134.83,113.94
2025-05-03,Saturday,Dinner,221,Sunny,0,1,116.57,106.8
2025-05-04,Sunday,Breakfast,239,Sunny,0,1,75.01,64.28
2025-05-04,Sunday,Lunch,197,Sunny,0,1,97.5,90.47
2025-05-04,Sunday,Dinner,204,Sunny,0,1,121.52,106.06
2025-05-05,Monday,Breakfast,418,Rainy,0,0,125.57,109.89
2025-05-05,Monday,Lunch,435,Sunny,0,0,240.65,210.68
2025-05-05,Monday,Dinner,438,Sunny,0,0,233.82,206.67
2025-05-06,Tuesday,Breakfast,407,Sunny,0,0,119.02,101.26
2025-05-06,Tuesday,Lunch,428,Sunny,0,0,217.61,181.7
2025-05-06,Tuesday,Dinner,439,Rainy,0,0,239.69,212.05
2025-05-07,Wednesday,Breakfast,391,Sunny,0,0,102.91,90.83
2025-05-07,Wednesday,Lunch,426,Sunny,0,0,226.39,191.64
2025-05-07,Wednesday,Dinner,389,Rainy,0,0,191.77,181.69
2025-05-08,Thursday,Breakfast,395,Rainy,0,0,114.4,96.88
2025-05-08,Thursday,Lunch,417,Sunny,0,0,208.81,195.78
2025-05-08,Thursday,Dinner,435,Sunny,0,0,245.39,210.78
2025-05-09,Friday,Breakfast,446,Sunny,0,0,128.19,118.85
2025-05-09,Friday,Lunch,436,Sunny,0,0,201.7,184.14
2025-05-09,Friday,Dinner,391,Sunny,0,0,210.87,183.91
2025-05-10,Saturday,Breakfast,269,Sunny,0,1,77.02,67.8
2025-05-10,Saturday,Lunch,262,Sunny,0,1,133.29,118.93
2025-05-10,Saturday,Dinner,204,Sunny,0,1,105.94,100.14
2025-05-11,Sunday,Breakfast,229,Sunny,0,1,61.67,57.63
2025-05-11,Sunday,Lunch,263,Rainy,0,1,122.28,111.01
2025-05-11,Sunday,Dinner,235,Sunny,0,1,124.08,114.08
2025-05-12,Monday,Breakfast,444,Rainy,0,0,127.21,112.77
2025-05-12,Monday,Lunch,445,Cold,0,0,234.12,219.05
2025-05-12,Monday,Dinner,393,Sunny,0,0,208.59,198.13
2025-05-13,Tuesday,Breakfast,386,Rainy,0,0,114.35,103.62
2025-05-13,Tuesday,Lunch,442,Sunny,0,0,235.16,211.07
2025-05-13,Tuesday,Dinner,390,Sunny,0,0,218.97,193.33
2025-05-14,Wednesday,Breakfast,389,Cold,0,0,99.63,92.27
2025-05-14,Wednesday,Lunch,418,Sunny,0,0,216.65,185.84
2025-05-14,Wednesday,Dinner,417,Sunny,0,0,229.54,217.83
2025-05-15,Thursday,Breakfast,421,Rainy,0,0,105.62,95.09
2025-05-15,Thursday,Lunch,445,Sunny,0,0,237.77,198.6
2025-05-15,Thursday,Dinner,395,Sunny,0,0,249.86,211.7
2025-05-16,Friday,Breakfast,414,Sunny,0,0,128.21,110.45
2025-05-16,Friday,Lunch,400,Sunny,0,0,211.33,179.27
2025-05-16,Friday,Dinner,442,Cold,0,0,270.36,237.78
2025-05-17,Saturday,Breakfast,220,Rainy,0,1,65.17,57.64
2025-05-17,Saturday,Lunch,187,Cold,0,1,92.12,83.4
2025-05-17,Saturday,Dinner,236,Sunny,0,1,130.68,111.17
2025-05-18,Sunday,Breakfast,206,Sunny,0,1,58.61,50.54
2025-05-18,Sunday,Lunch,266,Rainy,0,1,139.5,130.24
2025-05-18,Sunday,Dinner,186,Sunny,0,1,104.62,89.1
2025-05-19,Monday,Breakfast,427,Cold,0,0,113.98,101.51
2025-05-19,Monday,Lunch,416,Sunny,0,0,212.77,190.57
2025-05-19,Monday,Dinner,412,Sunny,0,0,209.98,186.1
2025-05-20,Tuesday,Breakfast,405,Sunny,0,0,106.3,97.36
2025-05-20,Tuesday,Lunch,409,Sunny,0,0,212.69,184.33
2025-05-20,Tuesday,Dinner,425,Rainy,0,0,237.37,210.46
2025-05-21,Wednesday,Breakfast,437,Sunny,0,0,126.74,113.65
2025-05-21,Wednesday,Lunch,410,Rainy,0,0,189.89,172.5
2025-05-21,Wednesday,Dinner,397,Sunny,0,0,213.51,187.8
2025-05-22,Thursday,Breakfast,436,Rainy,0,0,127.08,106.05
2025-05-22,Thursday,Lunch,422,Sunny,0,0,234.96,202.64
2025-05-22,Thursday,Dinner,433,Sunny,0,0,253.7,215.13
2025-05-23,Friday,Breakfast,416,Sunny,0,0,124.49,105.83
2025-05-23,Friday,Lunch,401,Sunny,0,0,192.47,166.85
2025-05-23,Friday,Dinner,431,Sunny,0,0,248.11,223.08
2025-05-24,Saturday,Breakfast,191,Sunny,0,1,49.87,44.83
2025-05-24,Saturday,Lunch,214,Rainy,0,1,115.91,101.58
2025-05-24,Saturday,Dinner,182,Cold,0,1,99.59,94.39
2025-05-25,Sunday,Breakfast,253,Sunny,0,1,71.96,64.25
2025-05-25,Sunday,Lunch,217,Rainy,0,1,102.34,96.43
2025-05-25,Sunday,Dinner,265,Cold,0,1,153.9,137.39
2025-05-26,Monday,Breakfast,388,Rainy,0,0,94.11,88.76
2025-05-26,Monday,Lunch,418,Sunny,0,0,188.82,169.58
2025-05-26,Monday,Dinner,391,Sunny,0,0,193.41,178.96
2025-05-27,Tuesday,Breakfast,430,Rainy,0,0,119.89,106.48
2025-05-27,Tuesday,Lunch,384,Sunny,0,0,186.06,164.42
2025-05-27,Tuesday,Dinner,432,Sunny,0,0,225.66,211.34
2025-05-28,Wednesday,Breakfast,435,Sunny,0,0,128.34,113.88
2025-05-28,Wednesday,Lunch,432,Cold,0,0,238.23,210.77
2025-05-28,Wednesday,Dinner,417,Sunny,0,0,253.57,226.67
2025-05-29,Thursday,Breakfast,391,Sunny,0,0,101.8,90.46
2025-05-29,Thursday,Lunch,420,Sunny,0,0,205.91,172.81
2025-05-29,Thursday,Dinner,434,Rainy,0,0,245.89,211.22
2025-05-30,Friday,Breakfast,415,Sunny,0,0,105.72,95.96
2025-05-30,Friday,Lunch,391,Cold,0,0,178.69,160.09
2025-05-30,Friday,Dinner,413,Sunny,0,0,224.63,209.45
2025-05-31,Saturday,Breakfast,250,Sunny,0,1,73.65,63.64
2025-05-31,Saturday,Lunch,260,Rainy,0,1,132.47,119.53
2025-05-31,Saturday,Dinner,225,Rainy,0,1,128.92,120.99
2025-06-01,Sunday,Breakfast,214,Rainy,0,1,58.04,52.77
2025-06-01,Sunday,Lunch,217,Sunny,0,1,120.72,107.41
2025-06-01,Sunday,Dinner,198,Sunny,0,1,101.98,89.94
2025-06-02,Monday,Breakfast,419,Sunny,0,0,126.38,108.84
2025-06-02,Monday,Lunch,399,Sunny,0,0,218.09,197.16
2025-06-02,Monday,Dinner,433,Sunny,0,0,267.1,229.2
2025-06-03,Tuesday,Breakfast,427,Rainy,0,0,132.04,116.13
2025-06-03,Tuesday,Lunch,398,Sunny,0,0,216.16,188.35
2025-06-03,Tuesday,Dinner,394,Sunny,0,0,222.11,204.21
2025-06-04,Wednesday,Breakfast,416,Rainy,0,0,111.88,105.3
2025-06-04,Wednesday,Lunch,395,Sunny,0,0,191.94,169.14
2025-06-04,Wednesday,Dinner,416,Sunny,0,0,204.4,190.01
2025-06-05,Thursday,Breakfast,448,Sunny,0,0,141.55,120.23
2025-06-05,Thursday,Lunch,417,Rainy,0,0,203.11,176.12
2025-06-05,Thursday,Dinner,400,Rainy,0,0,213.78,183.35
2025-06-06,Friday,Breakfast,389,Rainy,0,0,107.28,93.44
2025-06-06,Friday,Lunch,415,Sunny,0,0,229.1,192.18
2025-06-06,Friday,Dinner,385,Cold,0,0,230.35,196.7
2025-06-07,Saturday,Breakfast,214,Sunny,0,1,63.9,57.45
2025-06-07,Saturday,Lunch,228,Sunny,0,1,109.57,95.59
2025-06-07,Saturday,Dinner,244,Sunny,0,1,126.53,113.3
2025-06-08,Sunday,Breakfast,211,Sunny,0,1,66.09,56.66
2025-06-08,Sunday,Lunch,187,Rainy,0,1,97.19,83.67
2025-06-08,Sunday,Dinner,192,Sunny,0,1,101.47,90.94
2025-06-09,Monday,Breakfast,383,Sunny,0,0,95.5,87.94
2025-06-09,Monday,Lunch,389,Sunny,0,0,181.18,158.56
2025-06-09,Monday,Dinner,391,Cold,0,0,230.24,212.43
2025-06-10,Tuesday,Breakfast,423,Sunny,0,0,129.64,114.88
2025-06-10,Tuesday,Lunch,385,Sunny,0,0,175.87,158.59
2025-06-10,Tuesday,Dinner,427,Sunny,0,0,222.68,208.53
2025-06-11,Wednesday,Breakfast,399,Sunny,0,0,113.32,105.88
2025-06-11,Wednesday,Lunch,422,Sunny,0,0,205.68,179.49
2025-06-11,Wednesday,Dinner,413,Sunny,0,0,236.35,210.33
2025-06-12,Thursday,Breakfast,402,Sunny,0,0,109.52,103.91
2025-06-12,Thursday,Lunch,413,Sunny,0,0,197.54,174.19
2025-06-12,Thursday,Dinner,440,Rainy,0,0,223.78,201.08
2025-06-13,Friday,Breakfast,421,Sunny,0,0,128.76,110.84
2025-06-13,Friday,Lunch,443,Sunny,0,0,220.79,188.05
2025-06-13,Friday,Dinner,427,Rainy,0,0,221.74,194.59
2025-06-14,Saturday,Breakfast,231,Sunny,0,1,66.1,57.91
2025-06-14,Saturday,Lunch,197,Sunny,0,1,102.1,91.14
2025-06-14,Saturday,Dinner,257,Sunny,0,1,146.72,122.5
2025-06-15,Sunday,Breakfast,262,Sunny,0,1,73.65,69.05
2025-06-15,Sunday,Lunch,182,Sunny,0,1,91.63,78.12
2025-06-15,Sunday,Dinner,243,Cold,0,1,140.92,126.64
2025-06-16,Monday,Breakfast,429,Cold,0,0,130.12,111.76
2025-06-16,Monday,Lunch,445,Sunny,0,0,245.48,208.45
2025-06-16,Monday,Dinner,446,Sunny,0,0,257.12,223.18
2025-06-17,Tuesday,Breakfast,399,Sunny,0,0,104.4,94.91
2025-06-17,Tuesday,Lunch,412,Sunny,0,0,206.27,183.52
2025-06-17,Tuesday,Dinner,402,Sunny,0,0,197.31,182.8
2025-06-18,Wednesday,Breakfast,421,Rainy,0,0,104.8,98.29
2025-06-18,Wednesday,Lunch,433,Sunny,0,0,245.82,212.44
2025-06-18,Wednesday,Dinner,404,Sunny,0,0,215.52,202.96
2025-06-19,Thursday,Breakfast,390,Sunny,0,0,115.93,102.86
2025-06-19,Thursday,Lunch,383,Sunny,0,0,191.21,169.72
2025-06-19,Thursday,Dinner,396,Sunny,0,0,230.21,216.97
2025-06-20,Friday,Breakfast,401,Sunny,0,0,105.38,95.21
2025-06-20,Friday,Lunch,437,Cold,0,0,209.25,184.94
2025-06-20,Friday,Dinner,425,Sunny,0,0,226.22,209.7
2025-06-21,Saturday,Breakfast,223,Sunny,0,1,68.77,59.05
2025-06-21,Saturday,Lunch,192,Sunny,0,1,105.63,93.45
2025-06-21,Saturday,Dinner,257,Sunny,0,1,146.09,129.18
2025-06-22,Sunday,Breakfast,257,Sunny,0,1,67.67,60.91
2025-06-22,Sunday,Lunch,257,Cold,0,1,151.68,127.05
2025-06-22,Sunday,Dinner,180,Sunny,0,1,92.22,83.66
2025-06-23,Monday,Breakfast,438,Rainy,0,0,117.31,102.64
2025-06-23,Monday,Lunch,444,Sunny,0,0,205.79,183.96
2025-06-23,Monday,Dinner,407,Sunny,0,0,211.57,201.0
2025-06-24,Tuesday,Breakfast,449,Sunny,0,0,133.23,111.66
2025-06-24,Tuesday,Lunch,393,Sunny,0,0,204.47,187.74
2025-06-24,Tuesday,Dinner,436,Sunny,0,0,222.86,197.65
2025-06-25,Wednesday,Breakfast,395,Rainy,0,0,120.68,101.54
2025-06-25,Wednesday,Lunch,435,Sunny,0,0,237.85,207.5
2025-06-25,Wednesday,Dinner,427,Rainy,0,0,242.63,216.65
2025-06-26,Thursday,Breakfast,425,Sunny,0,0,113.69,99.51
2025-06-26,Thursday,Lunch,398,Sunny,0,0,183.98,161.21
2025-06-26,Thursday,Dinner,406,Rainy,0,0,222.26,197.93
2025-06-27,Friday,Breakfast,409,Sunny,0,0,118.63,99.31
2025-06-27,Friday,Lunch,445,Rainy,0,0,242.56,217.08
2025-06-27,Friday,Dinner,418,Rainy,0,0,257.08,217.2
2025-06-28,Saturday,Breakfast,244,Cold,0,1,69.5,59.15
2025-06-28,Saturday,Lunch,242,Sunny,0,1,122.75,105.11
2025-06-28,Saturday,Dinner,261,Sunny,0,1,148.34,133.78
2025-06-29,Sunday,Breakfast,269,Sunny,0,1,70.42,63.6
2025-06-29,Sunday,Lunch,238,Sunny,0,1,130.06,109.32
2025-06-29,Sunday,Dinner,256,Sunny,0,1,162.4,140.63
2025-06-30,Monday,Breakfast,393,Sunny,0,0,107.92,91.79
2025-06-30,Monday,Lunch,383,Sunny,0,0,206.21,181.22
2025-06-30,Monday,Dinner,435,Rainy,0,0,234.35,197.95
2025-07-01,Tuesday,Breakfast,397,Sunny,0,0,109.8,102.11
2025-07-01,Tuesday,Lunch,448,Sunny,0,0,218.78,183.76
2025-07-01,Tuesday,Dinner,422,Sunny,0,0,249.22,212.06
2025-07-02,Wednesday,Breakfast,384,Sunny,0,0,101.29,95.42
2025-07-02,Wednesday,Lunch,430,Sunny,0,0,194.03,184.7
2025-07-02,Wednesday,Dinner,431,Rainy,0,0,239.38,210.98
2025-07-03,Thursday,Breakfast,397,Sunny,0,0,100.61,89.57
2025-07-03,Thursday,Lunch,425,Cold,0,0,217.48,186.71
2025-07-03,Thursday,Dinner,422,Cold,0,0,226.94,206.71
2025-07-04,Friday,Breakfast,442,Sunny,0,0,108.85,102.46
2025-07-04,Friday,Lunch,439,Sunny,0,0,236.77,211.84
2025-07-04,Friday,Dinner,382,Sunny,0,0,204.76,179.04
2025-07-05,Saturday,Breakfast,241,Sunny,0,1,62.83,54.71
2025-07-05,Saturday,Lunch,255,Rainy,0,1,132.11,122.32
2025-07-05,Saturday,Dinner,259,Sunny,0,1,137.53,116.9
2025-07-06,Sunday,Breakfast,264,Sunny,0,1,67.93,62.45
2025-07-06,Sunday,Lunch,221,Rainy,0,1,108.56,92.48
2025-07-06,Sunday,Dinner,206,Rainy,0,1,124.4,111.66
2025-07-07,Monday,Breakfast,407,Rainy,0,0,117.98,102.35
2025-07-07,Monday,Lunch,424,Sunny,0,0,220.15,203.96
2025-07-07,Monday,Dinner,445,Sunny,0,0,254.5,232.91
2025-07-08,Tuesday,Breakfast,403,Sunny,0,0,119.87,105.75
2025-07-08,Tuesday,Lunch,442,Sunny,0,0,240.19,206.54
2025-07-08,Tuesday,Dinner,392,Sunny,0,0,215.52,195.33
2025-07-09,Wednesday,Breakfast,404,Sunny,0,0,110.16,95.26
2025-07-09,Wednesday,Lunch,445,Sunny,0,0,217.06,204.71
2025-07-09,Wednesday,Dinner,440,Sunny,0,0,269.37,225.06
2025-07-10,Thursday,Breakfast,422,Rainy,0,0,110.51,104.35
2025-07-10,Thursday,Lunch,436,Sunny,0,0,214.98,204.07
2025-07-10,Thursday,Dinner,440,Sunny,0,0,251.42,220.63
2025-07-11,Friday,Breakfast,413,Sunny,0,0,112.51,102.59
2025-07-11,Friday,Lunch,412,Sunny,0,0,203.95,187.85
2025-07-11,Friday,Dinner,449,Sunny,0,0,236.39,210.77
2025-07-12,Saturday,Breakfast,257,Sunny,0,1,75.36,66.56
2025-07-12,Saturday,Lunch,195,Rainy,0,1,93.49,85.45
2025-07-12,Saturday,Dinner,254,Sunny,0,1,156.93,137.12
2025-07-13,Sunday,Breakfast,246,Rainy,0,1,65.34,56.02
2025-07-13,Sunday,Lunch,235,Sunny,0,1,112.54,105.93
2025-07-13,Sunday,Dinner,246,Sunny,0,1,144.55,134.16
2025-07-14,Monday,Breakfast,423,Sunny,0,0,125.29,108.16
2025-07-14,Monday,Lunch,431,Rainy,0,0,220.45,207.66
2025-07-14,Monday,Dinner,405,Sunny,0,0,218.35,202.44
2025-07-15,Tuesday,Breakfast,419,Sunny,0,0,120.02,102.45
2025-07-15,Tuesday,Lunch,410,Sunny,0,0,198.2,168.19
2025-07-15,Tuesday,Dinner,447,Sunny,0,0,258.93,217.44
2025-07-16,Wednesday,Breakfast,427,Rainy,0,0,124.45,112.43
2025-07-16,Wednesday,Lunch,414,Sunny,0,0,208.32,178.55
2025-07-16,Wednesday,Dinner,442,Rainy,0,0,233.28,219.46
2025-07-17,Thursday,Breakfast,386,Sunny,0,0,109.34,95.8
2025-07-17,Thursday,Lunch,382,Cold,0,0,196.85,167.22
2025-07-17,Thursday,Dinner,418,Sunny,0,0,256.09,221.44
2025-07-18,Friday,Breakfast,418,Sunny,0,0,110.11,95.88
2025-07-18,Friday,Lunch,444,Sunny,0,0,225.63,190.35
2025-07-18,Friday,Dinner,401,Sunny,0,0,230.05,201.9
2025-07-19,Saturday,Breakfast,217,Sunny,0,1,57.33,49.35
2025-07-19,Saturday,Lunch,247,Sunny,0,1,124.24,114.34
2025-07-19,Saturday,Dinner,182,Rainy,0,1,99.56,90.84
2025-07-20,Sunday,Breakfast,189,Sunny,0,1,53.64,45.82
2025-07-20,Sunday,Lunch,262,Rainy,0,1,151.59,127.8
2025-07-20,Sunday,Dinner,227,Sunny,0,1,130.14,120.27
2025-07-21,Monday,Breakfast,400,Sunny,0,0,110.16,100.3
